Id,PID,SalePrice,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Lot Frontage,Lot Area,Lot Area > 30k,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,IsNotLevelContour,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Mod,Land Slope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,IsNotNormalCondition1,IsNotNormalCondition2,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Overall Qual,Overall Cond,Age At Sale,Years Since Remod/Add,IsHipRoof,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 1st_OtherExt,DiffExt2,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Mas Vnr Type_None,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exter Cond_Fa,Exter Cond_Gd,Exter Cond_Po,Exter Cond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Bsmt Qual_Gd,Bsmt Qual_TA,Bsmt Qual_FairPoor,Bsmt Qual_No Basement,HasAvGdBsmtExposure,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 1_No Basement,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,Central Air,NotStdElectrical,1st Flr SF,1st Flr SF > 3000,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,HasBsmtFullBath,HasBsmtHalfBath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual_Gd,Kitchen Qual_TA,Kitchen Qual_Fa,TotRms AbvGrd,IsNotTypFunctional,HasFireplace,HasExGdFireplace,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_NoGarage,Garage Blt After House,Garage Finish_NoGarage,Garage Finish_RFn,Garage Finish_Unf,Garage Cars,Garage Area,IsNotPavedDrive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,HasFence,Misc Val,Mo Sold,Yr Sold,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,Unique Old Houses,log_lot_area,pred_lot_frontage,log_lot_frontage,log_lot_frontage_all,Log Sale Price,Log 1st Flr SF,Log Gr Liv Area,Log Lot Area,Log Lot Frontage,Quality * Age,Log Lot Area * Log 1st Flr SF,Garage Cars * Garage Area,Log Gr Liv Area * Log Lot Area,Log Gr Liv Area * Full Bath,Pool Area * Lot Lot Area,Age At Sale * Years Since Remod,Log Gr Liv Area ^ 2,Log Gr Liv Area ^ 3,Quality ^ 2,Quality ^ 3
609,534402140,154000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.89647886767266,11000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,43,43,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,740.0,184.0,1154.0,0,0,0,0,1,0,1154.0,0,0.0,0.0,1154.0,0,0,1,1,3,1,0,1,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0,480.0,0,0.0,58.0,0,0,0,0.0,1,0,11,2009,0,0,0,0,0,0,0,1,0,9.305650551780507,47.89647886767266,,3.8690419916454077,11.944707881395766,7.050989447068045,7.050989447068045,9.305650551780507,3.8690419916454077,215,65.61404383870729,960.0,65.61404383870729,7.050989447068045,0.0,1849,49.71645218266494,350.55017968563357,25,125
1990,902300020,184900.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.32485857155254,10337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,9,97,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,725.0,725.0,0,0,0,0,0,0,909.0,0,863.0,0.0,1772.0,0,0,2,1,3,1,1,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,1,2.0,816.0,0,0.0,0.0,0,0,0,0.0,1,0,5,2007,0,0,0,0,0,0,0,1,0,9.243484970568485,72.32485857155254,,4.281167895403011,12.127570417375216,6.812345094177479,7.4798641311650265,9.243484970568485,4.281167895403011,776,62.96980949235547,1632.0,69.14001167831822,14.959728262330053,0.0,776,55.94836742068914,418.48618666725463,64,512
1053,528104050,385000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114.0,14803,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,10,5,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1636.0,442.0,2078.0,0,0,0,0,1,0,2084.0,0,0.0,0.0,2084.0,1,0,2,0,2,1,0,0,0,7,0,1,1,1,0,0,0,0,0,0,0,0,0,3.0,1220.0,0,188.0,45.0,0,0,0,0.0,0,0,6,2008,0,0,0,0,0,1,0,0,0,9.602585141913492,88.98816069446849,4.736198448394496,4.736198448394496,12.86099861326992,7.642044402873258,7.642044402873258,9.602585141913492,4.736198448394496,10,73.38338203687391,3660.0,73.38338203687391,15.284088805746515,0.0,0,58.400842655486485,446.3018327384423,100,1000
2877,910207110,106500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,8765,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6,70,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,285.0,666.0,951.0,0,0,0,0,0,0,951.0,0,0.0,0.0,951.0,0,0,1,0,2,1,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,327.0,0,0.0,28.0,0,0,0,0.0,0,0,4,2006,0,0,0,0,0,0,0,1,0,9.078521797355334,65.75411754191526,3.912023005428146,3.912023005428146,11.575900264131617,6.85751406254539,6.85751406254539,9.078521797355334,3.912023005428146,280,62.256090892489055,327.0,62.256090892489055,6.85751406254539,0.0,3920,47.02549911800779,322.4780214999542,16,64
497,528327070,327000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106.0,12720,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,9,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1173.0,282.0,1455.0,0,0,0,0,1,0,1466.0,0,1221.0,0.0,2687.0,1,0,2,1,4,1,1,0,0,10,0,1,0,0,0,1,0,0,0,0,0,1,0,3.0,810.0,0,252.0,30.0,0,0,0,0.0,0,0,9,2009,0,0,0,0,0,0,0,1,0,9.450930836894113,81.52762662880659,4.663439094112067,4.663439094112067,12.697715449879391,7.290292882446597,7.8961806086154915,9.450930836894113,4.663439094112067,72,68.9000538127042,2430.0,74.62625680764947,15.792361217230983,0.0,81,62.34966820387532,492.3242410250501,64,512
514,528441090,468000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.0,11128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,9,5,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2158.0,300.0,2458.0,0,0,0,0,1,0,2490.0,0,0.0,0.0,2490.0,1,0,2,0,2,1,0,0,0,9,0,1,1,1,0,0,0,0,0,0,0,0,0,3.0,795.0,0,70.0,226.0,0,0,0,0.0,1,0,10,2009,0,0,0,0,0,0,0,1,0,9.31721973360328,87.12742326653155,4.442651256490317,4.442651256490317,13.056223574899784,7.820037989458753,7.820037989458753,9.31721973360328,4.442651256490317,36,72.8610122729124,2385.0,72.8610122729124,15.640075978917507,0.0,12,61.1529941565781,478.2187374735899,81,729
759,903481120,135000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0,5160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,82,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1204.0,1204.0,0,0,0,1,1,1,1204.0,0,462.0,0.0,1666.0,0,0,1,0,3,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,384.0,0,0.0,0.0,148,0,0,0.0,0,0,8,2009,0,0,0,0,0,0,0,1,0,8.548691858475609,55.90439207228304,4.0943445622221,4.0943445622221,11.813030057420567,7.093404625868766,7.418180822726788,8.548691858475609,4.0943445622221,492,60.63933037403754,384.0,63.41574200394438,7.418180822726788,0.0,4838,55.02940671867148,408.2180896064814,36,216
2474,531375070,142500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63.0,13072,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1141.0,1141.0,0,0,0,0,1,0,1141.0,0,0.0,0.0,1141.0,0,0,1,1,3,1,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,484.0,0,0.0,0.0,0,0,0,0.0,0,0,3,2006,0,0,0,0,0,0,0,1,0,9.478227817099784,82.82272929650847,4.143134726391533,4.143134726391533,11.867097278690842,7.039660349862076,7.039660349862076,9.478227817099784,4.143134726391533,6,66.72350455099712,968.0,66.72350455099712,7.039660349862076,0.0,1,49.55681784142024,348.8631656235836,36,216
1193,534201240,141000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.0,8814,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,6,40,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,732.0,0.0,732.0,0,0,0,0,1,0,732.0,0,732.0,0.0,1464.0,0,0,1,1,4,1,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,470.0,0,0.0,40.0,0,0,0,0.0,0,0,6,2008,0,0,0,0,0,0,0,1,0,9.084096645401932,65.96610640886244,4.290459441148391,4.290459441148391,11.856515169360305,6.595780513961311,7.288927694521257,9.084096645401932,4.290459441148391,200,59.91670764068338,940.0,66.21332361837779,7.288927694521257,0.0,1600,53.12846693595896,387.24955401696815,25,125
1415,905477050,107500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,70.0,7000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,7,98,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,969.0,148.0,1117.0,0,0,0,1,1,0,820.0,0,527.0,0.0,1347.0,1,0,1,0,3,1,0,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1,85.0,0.0,148,0,0,0.0,0,0,1,2008,0,0,0,0,0,0,0,1,0,8.85366542803745,57.748412552662224,4.248495242049359,4.248495242049359,11.585246126549855,6.709304340258298,7.205635176410364,8.85366542803745,4.248495242049359,490,59.40193588352651,0.0,63.79628304843497,7.205635176410364,0.0,1666,51.92117829552241,374.12506872689056,25,125
2048,904302010,108500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,59.0,4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,65,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,485.0,187.0,672.0,0,0,0,1,0,0,778.0,0,504.0,0.0,1282.0,1,0,1,0,2,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,240.0,0,0.0,88.0,0,0,0,0.0,1,0,7,2007,0,0,0,0,0,0,0,1,0,8.40827078419205,51.550779831575625,4.07753744390572,4.07753744390572,11.594505451962652,6.656726524178391,7.156176637480615,8.40827078419205,4.07753744390572,325,55.97155915160546,240.0,60.17107094744596,7.156176637480615,0.0,1820,51.21086406682336,366.4739890201969,25,125
2483,531452210,150000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66.84764877857955,9019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5,12,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,274.0,362.0,636.0,0,0,0,0,1,0,636.0,0,684.0,0.0,1320.0,0,0,2,1,3,1,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,472.0,0,0.0,40.0,0,0,0,0.0,0,0,7,2006,0,0,0,0,0,0,0,1,0,9.107088742165708,66.84764877857955,,4.202416131330009,11.918390573078392,6.455198563340122,7.1853870155804165,9.107088742165708,4.202416131330009,72,58.788066164639076,944.0,65.43795719769606,14.370774031160833,0.0,144,51.629786563671644,370.9799979917945,36,216
2883,911225110,78000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60.0,8520,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,90,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,216.0,216.0,1,0,0,0,0,0,576.0,0,360.0,0.0,936.0,0,0,1,0,2,1,0,1,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1,0.0,0.0,0,0,0,0.0,0,0,4,2006,0,0,0,0,0,0,0,1,0,9.050171619823361,64.68657030640838,4.0943445622221,4.0943445622221,11.26446410567173,6.3561076606958915,6.841615476477592,9.050171619823361,4.0943445622221,270,57.52386516337181,0.0,61.91779421896178,6.841615476477592,0.0,5040,46.8077023279777,320.24030066544844,9,27
1111,528427010,235128.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.0,11932,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1580.0,1580.0,0,0,0,0,1,0,1580.0,0,0.0,0.0,1580.0,0,0,2,0,3,1,1,0,0,7,0,0,0,1,0,0,0,0,0,1,0,1,0,3.0,830.0,0,0.0,24.0,0,0,0,0.0,0,0,6,2008,0,0,1,0,0,0,0,0,0,9.386979145634639,68.82468173007115,4.5217885770490405,4.5217885770490405,12.367885325692589,7.365180126021013,7.365180126021013,9.386979145634639,4.5217885770490405,8,69.13679224680195,2490.0,69.13679224680195,14.730360252042026,0.0,0,54.2458782887349,399.530664690745,64,512
2072,905301050,302000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,151.3753847844535,115149,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,36,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1219.0,424.0,1643.0,0,0,0,1,1,0,1824.0,0,0.0,0.0,1824.0,1,0,2,0,2,1,1,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0,739.0,0,380.0,48.0,0,0,0,0.0,0,0,6,2007,0,0,0,0,0,0,0,1,0,11.653982220886329,151.3753847844535,,5.019762743798703,12.618182296357007,7.508787170634276,7.508787170634276,11.653982220886329,5.019762743798703,252,87.50727218699122,1478.0,87.50727218699122,15.017574341268553,0.0,180,56.3818847738819,423.3595730463045,49,343
1450,907202240,163000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.0,14330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,33,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,88.0,180.0,864.0,0,0,0,1,1,0,1558.0,0,0.0,0.0,1558.0,1,0,2,0,2,1,0,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,440.0,0,140.0,0.0,239,0,227,0.0,0,0,8,2008,0,0,0,0,0,0,0,1,0,9.570110520822217,55.79780603113737,3.6888794541139363,3.6888794541139363,12.0015054797889,7.351158226430694,7.351158226430694,9.570110520822217,3.6888794541139363,165,70.35139668299317,880.0,70.35139668299317,14.702316452861387,0.0,231,54.03952727001966,397.25311544343083,25,125
274,908102060,84900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67.0,8777,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,6,65,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,1,0,0,640.0,0,0.0,0.0,640.0,0,0,1,0,2,1,0,1,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,1.0,240.0,1,0.0,0.0,0,0,0,0.0,0,0,4,2010,0,0,1,0,0,0,0,0,0,9.079889942592118,65.80607939479293,4.204692619390966,4.204692619390966,11.349229372299439,6.461468176353717,6.461468176353717,9.079889942592118,4.204692619390966,195,58.66941990885315,240.0,58.66941990885315,6.461468176353717,0.0,195,41.75057099403183,269.7699858225333,9,27
413,527454050,147000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24.0,2308,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,5,35,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,257.0,103.0,855.0,0,0,0,1,1,0,855.0,0,467.0,0.0,1322.0,0,1,2,1,3,1,0,1,0,6,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0,440.0,0,260.0,0.0,0,0,0,0.0,0,0,6,2009,0,0,0,0,0,0,0,1,0,7.744136627627991,30.431605932035776,3.1780538303479458,3.1780538303479458,11.898187865760873,6.75110146893676,7.186901020411631,7.744136627627991,3.1780538303479458,210,52.28145216242629,880.0,55.656343431306695,14.373802040823263,0.0,1225,51.651546277193745,371.2145506454023,36,216
751,903429080,155000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,2500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,8,94,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,299.0,611.0,910.0,0,0,0,0,1,0,916.0,0,910.0,0.0,1826.0,1,0,1,1,4,1,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,1,1.0,164.0,0,0.0,0.0,0,0,0,0.0,0,0,6,2009,0,0,0,0,0,0,0,1,0,7.824046010856292,36.79090232100763,3.912023005428146,3.912023005428146,11.951180395901384,6.82001636467413,7.509883061154913,7.824046010856292,3.912023005428146,658,53.36012183200326,164.0,58.75767060662634,7.509883061154913,0.0,376,56.398343592221494,423.54496522041893,49,343
2897,916403020,180000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,8049,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,16,16,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1053.0,256.0,1309.0,0,0,0,1,1,0,1339.0,0,0.0,0.0,1339.0,1,0,2,0,2,1,0,1,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0,484.0,0,0.0,58.0,0,0,90,0.0,0,0,7,2006,0,0,0,0,0,0,0,1,0,8.993303139093733,39.992839406636875,3.912023005428146,3.912023005428146,12.100712129872347,7.199678345691172,7.199678345691172,8.993303139093733,3.912023005428146,112,64.74888986676959,968.0,64.74888986676959,14.399356691382344,0.0,256,51.835368281414375,373.1979785566261,49,343
207,903454060,55000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,70.0,5600,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,5,80,60,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,1,0,0,0,0,0,372.0,0,720.0,0.0,1092.0,0,0,2,0,3,2,0,0,1,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1,0.0,0.0,0,0,0,0.0,0,3500,7,2010,0,0,0,0,0,0,0,1,0,8.630521876723241,50.76760053651329,4.248495242049359,4.248495242049359,10.915088464214607,5.918893854273146,6.9957661563048505,8.630521876723241,4.248495242049359,320,51.083142895307134,0.0,60.37711285642908,13.991532312609701,0.0,4800,48.94074411370034,342.3780013350007,16,64
2269,916455110,187500.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,73.0,9590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,786.0,82.0,868.0,0,0,0,0,1,0,1146.0,0,0.0,0.0,1146.0,1,0,2,0,3,1,1,0,0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,2.0,438.0,0,160.0,22.0,0,0,0,0.0,0,0,5,2007,0,0,0,0,0,0,0,1,0,9.168476167877484,79.95715071849646,4.290459441148391,4.290459441148391,12.141534124392603,7.044032897274685,7.044032897274685,9.168476167877484,4.290459441148391,28,64.58304774440793,876.0,64.58304774440793,14.08806579454937,0.0,16,49.618399457887996,349.51363809147944,49,343
